Crop,Crop_Year,Season,State/UT,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Maize,2000,Monsoon,Tamil Nadu,119802.0,193854.0,971.1,11760962.34,31148.52,1.629090909
Mesta,2000,Monsoon,Tamil Nadu,134.0,594.0,971.1,13154.78,34.84,3.683333333
Moong (Green Gram),2000,Monsoon,Tamil Nadu,198603.0,90864.0,971.1,19496856.51,51636.78,0.484814815
Onion,2000,Whole Year,Tamil Nadu,29822.0,265887.0,971.1,2927625.74,7753.72,5.42072281
Potato,2000,Whole Year,Tamil Nadu,2723.0,49126.0,971.1,267316.91,707.98,5.42072281
Ragi,2000,Monsoon,Tamil Nadu,165144.0,283091.0,971.1,16212186.48,42937.44,1.63125
Rapeseed & Mustard,2000,Winter,Tamil Nadu,753.0,185.0,971.1,73922.01,195.78,0.228
Rice,2000,Monsoon,Tamil Nadu,202534.5,339962.5,971.1,26583568.25,52935.74,3.611785714
Sannhamp,2000,Whole Year,Tamil Nadu,10538.0,7681.0,971.1,1034515.46,2739.88,0.725625
Sesamum,2000,Monsoon,Tamil Nadu,177943.0,100187.0,971.1,17468664.31,46265.18,0.506296296
Sugarcane,2000,Whole Year,Tamil Nadu,202534.5,339962.5,971.1,26583568.25,52935.74,5.42072281
Sunflower,2000,Monsoon,Tamil Nadu,13345.0,14389.0,971.1,1310078.65,3469.7,1.040434783
Sweet Potato,2000,Whole Year,Tamil Nadu,916.0,10581.0,971.1,89923.72,238.16,5.42072281
Tapioca,2000,Whole Year,Tamil Nadu,109681.0,339962.5,971.1,10767383.77,28517.06,5.42072281
Tobacco,2000,Whole Year,Tamil Nadu,5926.0,9225.0,971.1,581755.42,1540.76,1.527
Turmeric,2000,Whole Year,Tamil Nadu,28675.0,149252.0,971.1,2815024.75,7455.5,5.306086957
Urad,2000,Monsoon,Tamil Nadu,202534.5,244412.0,971.1,26583568.25,52935.74,0.517777778
Arhar/Tur,2000,Monsoon,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,1.098115942
Bajra,2000,Monsoon,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,1.278823529
Barley,2000,Winter,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,1.956811594
Castor Seed,2000,Monsoon,Uttar Pradesh,25.0,16.0,874.4,2454.25,6.5,0.601428571
Cotton (Lint),2000,Monsoon,Uttar Pradesh,5328.0,4759.0,874.4,523049.76,1385.28,1.268235294
Gram,2000,Winter,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,0.946231884
Groundnut,2000,Monsoon,Uttar Pradesh,115425.0,96359.0,874.4,11331272.25,30010.5,0.927413793
Jowar,2000,Monsoon,Uttar Pradesh,202534.5,329499.0,874.4,26583568.25,52935.74,0.995909091
Jute,2000,Monsoon,Uttar Pradesh,30.0,25.0,874.4,2945.1,7.8,0.875
Linseed,2000,Winter,Uttar Pradesh,55279.0,19911.0,874.4,5426739.43,14372.54,0.354259259
Maize,2000,Monsoon,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,1.534782609
Maize,2000,Winter,Uttar Pradesh,12914.0,20943.0,874.4,1267767.38,3357.64,1.606610169
Masoor,2000,Winter,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,0.757391304
Moong (Green Gram),2000,Monsoon,Uttar Pradesh,28449.0,8585.0,874.4,2792838.33,7396.74,0.308225806
Moong (Green Gram),2000,Winter,Uttar Pradesh,53103.0,24016.0,874.4,5213121.51,13806.78,0.510294118
Moth,2000,Monsoon,Uttar Pradesh,151.0,46.0,874.4,14823.67,39.26,0.339333333
Peas & Beans (Pulses),2000,Winter,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,1.249275362
Potato,2000,Whole Year,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,5.42072281
Rapeseed & Mustard,2000,Winter,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,0.874347826
Rice,2000,Monsoon,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,1.894782609
Rice,2000,Summer,Uttar Pradesh,3023.0,6899.0,874.4,296767.91,785.98,2.083181818
Sesamum,2000,Monsoon,Uttar Pradesh,107983.0,17434.0,874.4,10600691.11,28075.58,0.165074627
Small Millets,2000,Monsoon,Uttar Pradesh,32410.0,22009.0,874.4,3181689.7,8426.6,0.790208333
Soyabean,2000,Monsoon,Uttar Pradesh,15743.0,9207.0,874.4,1545490.31,4093.18,0.644545455
Sugarcane,2000,Whole Year,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,5.42072281
Turmeric,2000,Whole Year,Uttar Pradesh,1253.0,2185.0,874.4,123007.01,325.78,1.779142857
Urad,2000,Monsoon,Uttar Pradesh,202534.5,134130.0,874.4,26583568.25,52935.74,0.463768116
Urad,2000,Winter,Uttar Pradesh,62905.0,28929.0,874.4,6175383.85,16355.3,0.47546875
Wheat,2000,Winter,Uttar Pradesh,202534.5,339962.5,874.4,26583568.25,52935.74,2.68057971
Arhar/Tur,2000,Monsoon,Uttarakhand,1890.0,981.0,1413.4,185541.3,491.4,0.631
Bajra,2000,Monsoon,Uttarakhand,11.0,15.0,1413.4,1079.87,2.86,1.36
Barley,2000,Winter,Uttarakhand,25797.0,25064.0,1413.4,2532491.49,6707.22,0.978461538
Garlic,2000,Whole Year,Uttarakhand,2062.0,16274.0,1413.4,202426.54,536.12,5.42072281
Gram,2000,Winter,Uttarakhand,993.0,683.0,1413.4,97482.81,258.18,0.688
Groundnut,2000,Monsoon,Uttarakhand,1750.0,1481.0,1413.4,171797.5,455.0,0.89
Horse-Gram,2000,Monsoon,Uttarakhand,9223.0,4787.0,1413.4,905421.91,2397.98,0.555454545
Linseed,2000,Winter,Uttarakhand,17.0,5.0,1413.4,1668.89,4.42,0.186666667
Maize,2000,Monsoon,Uttarakhand,33467.0,48302.0,1413.4,3285455.39,8701.42,1.337692308
Maize,2000,Winter,Uttarakhand,63.0,99.0,1413.4,6184.71,16.38,1.535
Masoor,2000,Winter,Uttarakhand,15290.0,8156.0,1413.4,1501019.3,3975.4,0.512307692
Moong (Green Gram),2000,Monsoon,Uttarakhand,45.0,16.0,1413.4,4417.65,11.7,0.393333333
Moong (Green Gram),2000,Winter,Uttarakhand,110.0,31.0,1413.4,10798.7,28.6,0.353333333
Moth,2000,Monsoon,Uttarakhand,44.0,17.0,1413.4,4319.48,11.44,0.36
Onion,2000,Whole Year,Uttarakhand,1781.0,11027.0,1413.4,174840.77,463.06,5.42072281
Peas & Beans (Pulses),2000,Winter,Uttarakhand,3402.0,2598.0,1413.4,333974.34,884.52,0.681538462
Potato,2000,Monsoon,Uttarakhand,6286.0,138309.0,1413.4,617096.62,1634.36,5.42072281
Potato,2000,Winter,Uttarakhand,6473.0,148125.0,1413.4,635454.41,1682.98,5.42072281
Ragi,2000,Monsoon,Uttarakhand,127733.0,162286.0,1413.4,12539548.61,33210.58,1.335454545
Rapeseed & Mustard,2000,Winter,Uttarakhand,13406.0,8127.0,1413.4,1316067.02,3485.56,0.51
Rice,2000,Monsoon,Uttarakhand,202534.5,339962.5,1413.4,26583568.25,52935.74,1.649230769
Rice,2000,Winter,Uttarakhand,3062.0,9578.0,1413.4,300596.54,796.12,3.125
Sesamum,2000,Monsoon,Uttarakhand,2700.0,442.0,1413.4,265059.0,702.0,0.166666667
Small Millets,2000,Monsoon,Uttarakhand,73164.0,80384.0,1413.4,7182509.88,19022.64,1.115454545
Small Millets,2000,Winter,Uttarakhand,2.0,3.0,1413.4,196.34,0.52,1.5
Soyabean,2000,Monsoon,Uttarakhand,6478.0,4382.0,1413.4,635945.26,1684.28,0.654545455
Sugarcane,2000,Whole Year,Uttarakhand,116478.0,339962.5,1413.4,11434645.26,30284.28,5.42072281
Sunflower,2000,Monsoon,Uttarakhand,213.0,227.0,1413.4,20910.21,55.38,1.083333333
Tobacco,2000,Whole Year,Uttarakhand,102.0,713.0,1413.4,10013.34,26.52,5.42072281
Turmeric,2000,Whole Year,Uttarakhand,152.0,39.0,1413.4,14921.84,39.52,2.778
Urad,2000,Monsoon,Uttarakhand,10160.0,4481.0,1413.4,997407.2,2641.6,0.466153846
Urad,2000,Winter,Uttarakhand,1018.0,345.0,1413.4,99937.06,264.68,0.17
Wheat,2000,Winter,Uttarakhand,202534.5,339962.5,1413.4,26583568.25,52935.74,1.550769231
Arhar/Tur,2001,Monsoon,Bihar,41954.0,53809.0,1247.0,4284762.02,10908.04,1.242162162
Bajra,2001,Monsoon,Bihar,828.0,598.0,1247.0,84563.64,215.28,0.73
Banana,2001,Whole Year,Bihar,16263.0,339962.5,1247.0,1660940.19,4228.38,5.42072281
Barley,2001,Winter,Bihar,21300.0,26709.0,1247.0,2175369.0,5538.0,1.248181818
Coriander,2001,Whole Year,Bihar,2286.0,1326.0,1247.0,233469.18,594.36,0.574516129
Dry Chillies,2001,Whole Year,Bihar,3558.0,3550.0,1247.0,363378.54,925.08,1.001666667
Garlic,2001,Whole Year,Bihar,2156.0,3164.0,1247.0,220192.28,560.56,1.432758621
Ginger,2001,Monsoon,Bihar,293.0,407.0,1247.0,29924.09,76.18,1.32
Gram,2001,Winter,Bihar,71525.0,67833.0,1247.0,7304848.25,18596.5,0.8578125
Groundnut,2001,Monsoon,Bihar,245.0,137.0,1247.0,25021.85,63.7,0.577142857
Horse-Gram,2001,Monsoon,Bihar,14349.0,11520.0,1247.0,1465463.37,3730.74,0.781904762
Jowar,2001,Monsoon,Bihar,4388.0,3712.0,1247.0,448146.44,1140.88,0.888888889
Jute,2001,Monsoon,Bihar,142635.0,339962.5,1247.0,14567312.55,37085.1,5.42072281
Khesari,2001,Winter,Bihar,156420.0,127817.0,1247.0,15975174.6,40669.2,0.748055556
Linseed,2001,Winter,Bihar,40599.0,28819.0,1247.0,4146375.87,10555.74,0.72
Maize,2001,Autumn,Bihar,202534.5,339962.5,1247.0,25000709.09,52935.74,1.768108108
Maize,2001,Winter,Bihar,187399.0,339962.5,1247.0,19139059.87,48723.74,2.911818182
Maize,2001,Summer,Bihar,149864.0,339962.5,1247.0,15305610.32,38964.64,2.469189189
Masoor,2001,Winter,Bihar,170834.0,140299.0,1247.0,17447276.42,44416.84,0.768378378
Mesta,2001,Monsoon,Bihar,15374.0,99904.0,1247.0,1570146.62,3997.24,5.42072281
Moong (Green Gram),2001,Monsoon,Bihar,7902.0,4465.0,1247.0,807031.26,2054.52,0.627777778
Onion,2001,Whole Year,Bihar,14083.0,134445.0,1247.0,1438296.79,3661.58,5.42072281
Peas & Beans (Pulses),2001,Winter,Bihar,26086.0,25671.0,1247.0,2664163.18,6782.36,0.971176471
Potato,2001,Whole Year,Bihar,140783.0,339962.5,1247.0,14378167.79,36603.58,5.42072281
Ragi,2001,Monsoon,Bihar,19726.0,17318.0,1247.0,2014616.38,5128.76,0.911428571
Rapeseed & Mustard,2001,Winter,Bihar,95895.0,78242.0,1247.0,9793756.35,24932.7,0.862972973
Rice,2001,Autumn,Bihar,202534.5,339962.5,1247.0,26583568.25,52935.74,1.409189189
Rice,2001,Monsoon,Bihar,126106.0,243661.0,1247.0,12879205.78,32787.56,1.792903226
Rice,2001,Summer,Bihar,202534.5,339962.5,1247.0,26583568.25,52935.74,1.098275862
Safflower,2001,Winter,Bihar,237.0,181.0,1247.0,24204.81,61.62,0.718888889
Sesamum,2001,Monsoon,Bihar,3297.0,2061.0,1247.0,336722.61,857.22,0.636
Small Millets,2001,Monsoon,Bihar,7477.0,5563.0,1247.0,763626.01,1944.02,0.794444444
Sugarcane,2001,Whole Year,Bihar,120754.0,339962.5,1247.0,12332606.02,31396.04,5.42072281
Sunflower,2001,Monsoon,Bihar,13150.0,16108.0,1247.0,1343009.5,3419.0,1.238214286
Sweet Potato,2001,Whole Year,Bihar,4981.0,56979.0,1247.0,508709.53,1295.06,5.42072281
Tobacco,2001,Whole Year,Bihar,13651.0,15031.0,1247.0,1394176.63,3549.26,1.207857143
Turmeric,2001,Whole Year,Bihar,2918.0,3038.0,1247.0,298015.34,758.68,1.139166667
Urad,2001,Monsoon,Bihar,31963.0,21497.0,1247.0,3264381.19,8310.38,0.666333333
Wheat,2001,Winter,Bihar,202534.5,339962.5,1247.0,26583568.25,52935.74,1.977567568
Arhar/Tur,2001,Monsoon,Chhattisgarh,50323.0,20180.0,1550.0,5139487.99,13083.98,0.388125
Bajra,2001,Monsoon,Chhattisgarh,80.0,36.0,1550.0,8170.4,20.8,0.574285714
Bajra,2001,Whole Year,Chhattisgarh,282.0,11012.0,1550.0,28800.66,73.32,5.42072281
Barley,2001,Winter,Chhattisgarh,4245.0,3481.0,1550.0,433541.85,1103.7,0.841428571
Castor Seed,2001,Monsoon,Chhattisgarh,113.0,31.0,1550.0,11540.69,29.38,0.232857143
Coriander,2001,Whole Year,Chhattisgarh,3618.0,951.0,1550.0,369506.34,940.68,0.28875
Cotton (Lint),2001,Monsoon,Chhattisgarh,103.0,72.0,1550.0,10519.39,26.78,0.795
Dry Chillies,2001,Whole Year,Chhattisgarh,6909.0,3765.0,1550.0,705616.17,1796.34,0.540625
Garlic,2001,Whole Year,Chhattisgarh,779.0,2203.0,1550.0,79559.27,202.54,3.026428571
Ginger,2001,Whole Year,Chhattisgarh,1797.0,1681.0,1550.0,183527.61,467.22,1.035384615
Gram,2001,Winter,Chhattisgarh,169488.0,124574.0,1550.0,17309809.44,44066.88,0.7325
Groundnut,2001,Monsoon,Chhattisgarh,33804.0,41748.0,1550.0,3452402.52,8789.04,1.31375
Horse-Gram,2001,Monsoon,Chhattisgarh,57694.0,19650.0,1550.0,5892288.22,15000.44,0.325625
Jowar,2001,Monsoon,Chhattisgarh,9423.0,9169.0,1550.0,962370.99,2449.98,0.948125
Khesari,2001,Winter,Chhattisgarh,202534.5,230495.0,1550.0,26583568.25,52935.74,0.578
Linseed,2001,Winter,Chhattisgarh,82260.0,22210.0,1550.0,8401213.8,21387.6,0.272
Maize,2001,Monsoon,Chhattisgarh,93820.0,69708.0,1550.0,9581836.6,24393.2,0.75375
Masoor,2001,Winter,Chhattisgarh,15946.0,5162.0,1550.0,1628564.98,4145.96,0.417333333
Mesta,2001,Monsoon,Chhattisgarh,1325.0,2778.0,1550.0,135322.25,344.5,2.1525
Moong (Green Gram),2001,Monsoon,Chhattisgarh,9669.0,2887.0,1550.0,987494.97,2513.94,0.261875
Moong (Green Gram),2001,Winter,Chhattisgarh,5558.0,1536.0,1550.0,567638.54,1445.08,0.247333333
Niger Seed,2001,Monsoon,Chhattisgarh,74559.0,14268.0,1550.0,7614710.67,19385.34,0.220769231
Onion,2001,Whole Year,Chhattisgarh,3836.0,33857.0,1550.0,391770.68,997.36,5.42072281
Peas & Beans (Pulses),2001,Winter,Chhattisgarh,11851.0,4416.0,1550.0,1210342.63,3081.26,0.329375
Potato,2001,Whole Year,Chhattisgarh,9315.0,64152.0,1550.0,951340.95,2421.9,5.42072281
Ragi,2001,Monsoon,Chhattisgarh,10860.0,3210.0,1550.0,1109131.8,2823.6,0.283636364
Rapeseed & Mustard,2001,Winter,Chhattisgarh,50335.0,18684.0,1550.0,5140713.55,13087.1,0.346875
Rice,2001,Monsoon,Chhattisgarh,202534.5,339962.5,1550.0,26583568.25,52935.74,1.34375
Safflower,2001,Winter,Chhattisgarh,338.0,84.0,1550.0,34519.94,87.88,0.24125
Sannhamp,2001,Whole Year,Chhattisgarh,1736.0,611.0,1550.0,177297.68,451.36,0.34875
Sesamum,2001,Monsoon,Chhattisgarh,23601.0,5711.0,1550.0,2410370.13,6136.26,0.246875
Small Millets,2001,Monsoon,Chhattisgarh,202534.5,69178.0,1550.0,26583568.25,52935.74,0.239375
Soyabean,2001,Monsoon,Chhattisgarh,10622.0,8162.0,1550.0,1084824.86,2761.72,0.915333333
Sugarcane,2001,Whole Year,Chhattisgarh,3476.0,9046.0,1550.0,355003.88,903.76,2.805714286
Sunflower,2001,Monsoon,Chhattisgarh,2885.0,1184.0,1550.0,294645.05,750.1,0.388571429
Sweet Potato,2001,Whole Year,Chhattisgarh,2402.0,14001.0,1550.0,245316.26,624.52,5.42072281
Tobacco,2001,Whole Year,Chhattisgarh,40.0,22.0,1550.0,4085.2,10.4,0.6075
Turmeric,2001,Whole Year,Chhattisgarh,649.0,591.0,1550.0,66282.37,168.74,1.075333333
Urad,2001,Monsoon,Chhattisgarh,113521.0,34993.0,1550.0,11593899.73,29515.46,0.319375
Urad,2001,Winter,Chhattisgarh,5519.0,1334.0,1550.0,563655.47,1434.94,0.250833333
Wheat,2001,Winter,Chhattisgarh,97861.0,103480.0,1550.0,9994543.93,25443.86,1.195
Arhar/Tur,2001,Monsoon,Gujarat,202534.5,187000.0,666.5,26583568.25,52935.74,0.643888889
Bajra,2001,Monsoon,Gujarat,202534.5,339962.5,666.5,26583568.25,52935.74,1.341176471
Bajra,2001,Summer,Gujarat,139900.0,253500.0,666.5,14287987.0,36374.0,1.802666667
Banana,2001,Whole Year,Gujarat,24400.0,339962.5,666.5,2491972.0,6344.0,5.42072281
Castor Seed,2001,Monsoon,Gujarat,202534.5,339962.5,666.5,26583568.25,52935.74,1.58
Cotton (Lint),2001,Monsoon,Gujarat,202534.5,339962.5,666.5,26583568.25,52935.74,1.133529412
Dry Chillies,2001,Whole Year,Gujarat,13600.0,12100.0,666.5,1388968.0,3536.0,0.890526316
Garlic,2001,Whole Year,Gujarat,9300.0,57200.0,666.5,949809.0,2418.0,5.42072281
Gram,2001,Winter,Gujarat,49100.0,27200.0,666.5,5014583.0,12766.0,0.568333333
Groundnut,2001,Monsoon,Gujarat,202534.5,339962.5,666.5,26583568.25,52935.74,1.281052632
Groundnut,2001,Summer,Gujarat,37000.0,54500.0,666.5,3778810.0,9620.0,1.344210526
Guar Seed,2001,Whole Year,Gujarat,202534.5,111400.0,666.5,26583568.25,52935.74,0.47
Jowar,2001,Monsoon,Gujarat,138300.0,134300.0,666.5,14124579.0,35958.0,0.888666667
Jowar,2001,Winter,Gujarat,44100.0,35000.0,666.5,4503933.0,11466.0,0.865
Maize,2001,Monsoon,Gujarat,202534.5,339962.5,666.5,26583568.25,52935.74,2.108666667
Moong (Green Gram),2001,Monsoon,Gujarat,168400.0,76700.0,666.5,17198692.0,43784.0,0.505555556
Moth,2001,Monsoon,Gujarat,43200.0,14500.0,666.5,4412016.0,11232.0,0.293333333
Onion,2001,Whole Year,Gujarat,24200.0,339962.5,666.5,2471546.0,6292.0,5.42072281
Potato,2001,Whole Year,Gujarat,32300.0,339962.5,666.5,3298799.0,8398.0,5.42072281
Ragi,2001,Monsoon,Gujarat,21000.0,21500.0,666.5,2144730.0,5460.0,1.005
Rapeseed & Mustard,2001,Winter,Gujarat,202534.5,292100.0,666.5,25236323.0,52935.74,1.121875
Rice,2001,Monsoon,Gujarat,202534.5,339962.5,666.5,26583568.25,52935.74,1.533571429
Rice,2001,Summer,Gujarat,3800.0,11500.0,666.5,388094.0,988.0,2.935
Sesamum,2001,Monsoon,Gujarat,202534.5,226500.0,666.5,26583568.25,52935.74,0.582941176
Small Millets,2001,Monsoon,Gujarat,12900.0,2900.0,666.5,1317477.0,3354.0,0.21
Small Millets,2001,Winter,Gujarat,1200.0,400.0,666.5,122556.0,312.0,0.433333333
Sugarcane,2001,Whole Year,Gujarat,175800.0,339962.5,666.5,17954454.0,45708.0,5.42072281
Tobacco,2001,Whole Year,Gujarat,85500.0,145300.0,666.5,8732115.0,22230.0,1.545714286
Urad,2001,Monsoon,Gujarat,113700.0,64100.0,666.5,11612181.0,29562.0,0.608888889
Wheat,2001,Winter,Gujarat,202534.5,339962.5,666.5,26583568.25,52935.74,2.474736842
Arhar/Tur,2001,Monsoon,Haryana,17903.0,13900.0,483.8,1828433.39,4654.78,0.772222222
Bajra,2001,Monsoon,Haryana,202534.5,339962.5,483.8,26583568.25,52935.74,1.065263158
Barley,2001,Winter,Haryana,29673.0,86000.0,483.8,3030503.49,7714.98,1.782222222
Cotton (Lint),2001,Monsoon,Haryana,202534.5,339962.5,483.8,26583568.25,52935.74,0.804736842
Dry Chillies,2001,Whole Year,Haryana,1933.0,2200.0,483.8,197417.29,502.58,0.806111111
Garlic,2001,Whole Year,Haryana,349.0,2800.0,483.8,35643.37,90.74,5.42072281
Gram,2001,Winter,Haryana,142476.0,122000.0,483.8,14551073.88,37043.76,0.587894737
Groundnut,2001,Monsoon,Haryana,485.0,300.0,483.8,49533.05,126.1,0.303636364
Horse-Gram,2001,Monsoon,Haryana,310.0,0.0,483.8,31660.3,80.6,0.0
Jowar,2001,Monsoon,Haryana,103814.0,22000.0,483.8,10602523.82,26991.64,0.12
Maize,2001,Monsoon,Haryana,17944.0,47000.0,483.8,1832620.72,4665.44,1.051764706
Masoor,2001,Winter,Haryana,9325.0,7500.0,483.8,952362.25,2424.5,0.811333333
Moong (Green Gram),2001,Monsoon,Haryana,13620.0,3100.0,483.8,1391010.6,3541.2,0.069411765
Moth,2001,Monsoon,Haryana,1847.0,200.0,483.8,188634.11,480.22,0.04625
Onion,2001,Whole Year,Haryana,3554.0,46600.0,483.8,362970.02,924.04,5.42072281
Peas & Beans (Pulses),2001,Winter,Haryana,1065.0,1200.0,483.8,108768.45,276.9,0.576428571
Potato,2001,Whole Year,Haryana,9616.0,203100.0,483.8,982082.08,2500.16,5.42072281
Rapeseed & Mustard,2001,Winter,Haryana,202534.5,339962.5,483.8,26583568.25,52935.74,1.315789474
Rice,2001,Monsoon,Haryana,202534.5,339962.5,483.8,26583568.25,52935.74,2.645555556
Sannhamp,2001,Whole Year,Haryana,1895.0,700.0,483.8,193536.35,492.7,0.117
Sesamum,2001,Monsoon,Haryana,4838.0,1400.0,483.8,494104.94,1257.88,0.161111111
Sugarcane,2001,Whole Year,Haryana,161184.0,339962.5,483.8,16461721.92,41907.84,5.42072281
Sunflower,2001,Winter,Haryana,2581.0,3700.0,483.8,263597.53,671.06,1.175
Sweet Potato,2001,Whole Year,Haryana,89.0,0.0,483.8,9089.57,23.14,0.0
Urad,2001,Monsoon,Haryana,1999.0,400.0,483.8,204157.87,519.74,0.101666667
Wheat,2001,Winter,Haryana,202534.5,339962.5,483.8,26583568.25,52935.74,3.979473684
Arhar/Tur,2001,Monsoon,Himachal Pradesh,1480.0,339.0,918.1,151152.4,384.8,0.495
Bajra,2001,Monsoon,Himachal Pradesh,110.0,57.0,918.1,11234.3,28.6,0.5975
Barley,2001,Winter,Himachal Pradesh,25017.0,34687.0,918.1,2554986.21,6504.42,1.36
Coriander,2001,Whole Year,Himachal Pradesh,308.0,105.0,918.1,31456.04,80.08,1.35125
Cotton (Lint),2001,Monsoon,Himachal Pradesh,20.0,13.0,918.1,2042.6,5.2,0.8975
Dry Chillies,2001,Whole Year,Himachal Pradesh,1024.0,195.0,918.1,104581.12,266.24,0.219
Garlic,2001,Whole Year,Himachal Pradesh,1597.0,1719.0,918.1,163101.61,415.22,1.018
Ginger,2001,Monsoon,Himachal Pradesh,2609.0,29012.0,918.1,266457.17,678.34,5.42072281
Gram,2001,Winter,Himachal Pradesh,1144.0,1004.0,918.1,116836.72,297.44,0.763
Groundnut,2001,Monsoon,Himachal Pradesh,129.0,75.0,918.1,13174.77,33.54,0.508333333
Horse-Gram,2001,Monsoon,Himachal Pradesh,2418.0,967.0,918.1,246950.34,628.68,0.396
Linseed,2001,Winter,Himachal Pradesh,2272.0,558.0,918.1,232039.36,590.72,0.38
Maize,2001,Monsoon,Himachal Pradesh,202534.5,339962.5,918.1,26583568.25,52935.74,2.463333333
Masoor,2001,Monsoon,Himachal Pradesh,751.0,278.0,918.1,76699.63,195.26,0.501666667
Moong (Green Gram),2001,Monsoon,Himachal Pradesh,94.0,32.0,918.1,9600.22,24.44,0.498571429
Onion,2001,Whole Year,Himachal Pradesh,1112.0,11045.0,918.1,113568.56,289.12,5.42072281
Peas & Beans (Pulses),2001,Monsoon,Himachal Pradesh,5294.0,11949.0,918.1,540676.22,1376.44,1.548888889
Potato,2001,Whole Year,Himachal Pradesh,8480.0,75614.0,918.1,866062.4,2204.8,5.42072281
Rapeseed & Mustard,2001,Winter,Himachal Pradesh,10387.0,5482.0,918.1,1060824.31,2700.62,0.638333333
Rice,2001,Monsoon,Himachal Pradesh,80579.0,137418.0,918.1,8229533.27,20950.54,1.654545455
Sannhamp,2001,Whole Year,Himachal Pradesh,38.0,38.0,918.1,3880.94,9.88,1.0
Sesamum,2001,Monsoon,Himachal Pradesh,4475.0,2404.0,918.1,457031.75,1163.5,0.35
Small Millets,2001,Monsoon,Himachal Pradesh,13865.0,8397.0,918.1,1416032.45,3604.9,0.551111111
Soyabean,2001,Monsoon,Himachal Pradesh,661.0,725.0,918.1,67507.93,171.86,1.17625
Sugarcane,2001,Whole Year,Himachal Pradesh,2635.0,11219.0,918.1,269112.55,685.1,4.411428571
Sweet Potato,2001,Whole Year,Himachal Pradesh,102.0,0.0,918.1,10417.26,26.52,0.0
Tobacco,2001,Whole Year,Himachal Pradesh,23.0,26.0,918.1,2348.99,5.98,1.05
Turmeric,2001,Whole Year,Himachal Pradesh,127.0,74.0,918.1,12970.51,33.02,0.59625
Urad,2001,Monsoon,Himachal Pradesh,13268.0,5393.0,918.1,1355060.84,3449.68,0.476363636
Wheat,2001,Winter,Himachal Pradesh,202534.5,339962.5,918.1,26583568.25,52935.74,1.72
Arhar/Tur,2001,Monsoon,Madhya Pradesh,202534.5,246625.0,955.0,26583568.25,52935.74,0.793555556
Bajra,2001,Monsoon,Madhya Pradesh,161727.0,204585.0,955.0,16517178.51,42049.02,0.926764706
Banana,2001,Whole Year,Madhya Pradesh,18145.0,339962.5,955.0,1853148.85,4717.7,5.42072281
Barley,2001,Winter,Madhya Pradesh,83716.0,107764.0,955.0,8549915.08,21766.16,1.374146341
Castor Seed,2001,Monsoon,Madhya Pradesh,2496.0,807.0,955.0,254916.48,648.96,0.364444444
Coriander,2001,Whole Year,Madhya Pradesh,103753.0,37967.0,955.0,10596293.89,26975.78,0.345813953
Cotton (Lint),2001,Monsoon,Madhya Pradesh,202534.5,339962.5,955.0,26583568.25,52935.74,0.706315789
Dry Chillies,2001,Whole Year,Madhya Pradesh,39686.0,22145.0,955.0,4053131.18,10318.36,0.484666667
Garlic,2001,Whole Year,Madhya Pradesh,22685.0,85583.0,955.0,2316819.05,5898.1,2.935777778
Ginger,2001,Monsoon,Madhya Pradesh,4950.0,6801.0,955.0,505543.5,1287.0,1.149487179
Gram,2001,Winter,Madhya Pradesh,202534.5,339962.5,955.0,26583568.25,52935.74,0.886444444
Groundnut,2001,Monsoon,Madhya Pradesh,202534.5,238883.0,955.0,21861232.89,52935.74,1.023333333
Jowar,2001,Monsoon,Madhya Pradesh,202534.5,339962.5,955.0,26583568.25,52935.74,0.977555556
Jowar,2001,Winter,Madhya Pradesh,4676.0,4222.0,955.0,477559.88,1215.76,1.232142857
Linseed,2001,Winter,Madhya Pradesh,163743.0,62714.0,955.0,16723072.59,42573.18,0.488409091
Maize,2001,Monsoon,Madhya Pradesh,202534.5,339962.5,955.0,26583568.25,52935.74,1.943555556
Niger Seed,2001,Monsoon,Madhya Pradesh,109214.0,24372.0,955.0,11154025.82,28395.64,0.199230769
Onion,2001,Whole Year,Madhya Pradesh,23057.0,324596.0,955.0,2354811.41,5994.82,5.42072281
Potato,2001,Whole Year,Madhya Pradesh,38387.0,339962.5,955.0,3920464.31,9980.62,5.42072281
Ragi,2001,Monsoon,Madhya Pradesh,508.0,135.0,955.0,51882.04,132.08,0.257777778
Rapeseed & Mustard,2001,Winter,Madhya Pradesh,202534.5,339962.5,955.0,26583568.25,52935.74,0.607111111
Rice,2001,Monsoon,Madhya Pradesh,202534.5,339962.5,955.0,26583568.25,52935.74,0.849333333
